CHR,START,END
Y,8551411,8551919
4,25314407,25372005
13,37523912,37574398
6,10671651,10695030
5,157170703,157187717
5,117803851,117897812
3,90251466,90306565
20,4716315,4717319
Y,8572513,8573324
11,65142663,65151172
10,95326422,95364237
11,111597632,111637151
7,115878314,116139519
14,22849083,22951948
20,4849630,4849764
16,55572112,55575939
20,4863030,4863122
3,90310564,90310858
20,4994166,4994370
12,8234807,8250367
17,18330175,18335162
2,113341817,113346852
7,115915660,115926788
20,5006365,5006628
16,55762027,55784023
2,176957619,176960666
20,5079033,5079122
20,5094639,5094729
20,5102063,5102185
20,5273034,5273477
12,110906169,110928190
11,4406127,4414926
7,115985909,115985998
2,98024520,98024800
7,116073268,116073354
5,15602298,15607457
20,5326652,5326806
7,116182772,116192023
7,116203648,116211288
17,37408897,37410550
20,5407541,5451740
2,98037725,98038028
7,35208836,35209150
2,176964458,176966408
7,35297992,35299340
X,153629579,153640449
2,19548190,19548266
4,74606223,74609433
17,33519539,33521412
12,31079362,31149534
6,27806323,27823487
5,15935291,15935369
20,5451853,5455828
12,42473563,42473684
5,117911270,117917019
12,42636017,42636316
10,47253595,47259683
2,19657981,19668722
12,42680713,42682362
7,35535631,35549873
5,16033338,16033465
11,2316875,2324279
7,35734824,35739023
17,37453658,37453742
7,137687070,137802732
2,27665233,27669348
17,37558046,37562486
2,98041867,98042166
20,5476713,5485259
2,19675211,19688611
12,42740863,42741016
Y,8651351,8685423
12,42792352,42792453
15,59397277,59417244
5,16129287,16141711
18,55313658,55470333
1,207262187,207273338
19,55824169,55845416
12,42825467,42827159
6,27805658,27806117
11,4470525,4471591
3,93562608,93562706
3,93686770,93686864
6,35420138,35434880
X,51804923,51812368
3,93695873,93695979
7,42948325,42951904
2,198364718,198368181
11,4510109,4511138
5,117931883,117963787
5,157212751,157286183
2,19911476,19917337
17,33570055,33600674
3,93707478,93707790
2,20026010,20026336
3,186478893,186479564
20,5479762,5483527
3,186489630,186489736
11,4566421,4567374
20,5488521,5490648
3,186490378,186491265
5,81267844,81572676
20,7863628,7921121
3,186499569,186501968
20,5513524,5513981
3,93794756,93796019
5,16180347,16185694
2,98051276,98051562
3,186502585,186502653
16,55794460,55828070
20,5514274,5516535
11,4592653,4599050
10,89264632,89313217
3,186504112,186504234
3,186504464,186504641
20,5529486,5530127
3,186505089,186505220
3,9543481,9595486
20,5870701,5870858
3,186505401,186505538
10,95351444,95361501
6,163148164,163736524
20,5908731,5909964
3,93817351,93817410
20,5945184,5945296
1,150670536,150693364
11,4608021,4609135
20,5945826,5946157
3,94225610,94226464
16,68298433,68335722
10,44139307,44144304
6,146114638,146135889
12,50370706,50426919
20,5982379,5982674
20,6181636,6182838
3,94654604,94654964
2,20068621,20084808
8,39792133,39873910
11,4615037,4616243
20,6194346,6196028
3,94655930,94656868
17,37638739,37638843
17,37702357,37702497
20,6199846,6200090
17,37775866,37778766
3,37831412,37831936
14,21359558,21360507
3,186525481,186535910
20,6209441,6209595
20,6427370,6509106
3,186528669,186543310
3,38010895,38010971
2,176968944,176974722
5,134779905,134783038
3,38056059,38056160
20,6711905,6716783
3,186544338,186545126
3,94657016,94871353
3,38093250,38093886
20,6841661,6841755
3,186569675,186573912
20,7050261,7127303
14,35179593,35184029
3,186617987,186618346
7,35754644,35774497
14,21423611,21424595
10,47254247,47256007
20,7127114,7234849
5,134779908,134788089
11,4619902,4629489
14,68172671,68172972
14,68181262,68181921
7,116211014,116254874
11,60552821,60568778
10,47271222,47272342
6,27833034,27833606
20,7237227,7238861
17,37882748,37882814
13,37572953,37583750
7,35791466,35840226
20,7282703,7288079
17,37913974,37920089
20,7328114,7348279
17,37991290,37992333
14,68201912,68202067
11,832843,839831
5,16192197,16192818
20,7614211,7614498
17,37995622,37995777
20,7677533,7677624
7,116513508,116516430
12,109022463,109035094
2,98069548,98071970
20,7812445,7812969
10,47279073,47289833
17,61627822,61671639
20,7957995,8000476
10,44793038,44881941
14,22886826,22887645
3,141663277,141868386
6,52761437,52774483
3,132316081,132337811
17,38083995,38095854
14,22945296,22945352
Y,8769244,8771317
20,7999870,8024159
14,22950686,22950742
10,47379727,47420712
5,118093906,118093969
5,16373470,16440190
6,27834570,27835359
12,109062224,109062284
14,101441143,101441217
12,109132260,109132380
15,33603163,34158303
6,163586446,163612840
11,65154070,65180996
12,129693146,129697207
5,118096169,118121154
8,144501352,144512576
2,176973518,176984670
6,27839623,27840099
11,60609544,60618554
5,16428645,16432545
20,8078471,8080421
10,47382464,47382747
14,68212084,68212191
14,68217947,68218261
10,47396223,47396822
14,68265721,68266326
17,18335365,18346209
9,131217465,131263571
Y,8774265,8784114
3,94890764,94891221
10,47570513,47573872
20,8229351,8237564
14,68591721,68596913
14,64932217,64941221
Y,24073668,24083297
5,16616035,16630078
14,68616337,68616625
20,8589827,8589912
10,47594379,47595651
6,27840926,27841289
17,44370099,44415160
20,8590801,8590887
20,67891,77735
20,8811833,8812040
20,46285092,46415360
1,1167629,1170421
3,139302947,139303287
20,8910542,8910685
3,139328513,139328781
8,40010989,40012821
20,9047481,9047555
2,20101786,20102330
12,130005848,130007308
8,144519825,144623623
3,139397462,139401406
15,42841008,42862192
20,9485827,9495645
17,38168479,38170958
5,16617334,16621385
10,91024097,91024163
7,42948872,42971773
Y,24086159,24087740
3,139407245,139408184
20,123010,126392
20,9556255,9558336
10,91043522,91051882
12,130165972,130182772
20,9966736,9987764
2,20189978,20203971
3,139556062,139578736
2,198365137,198415450
11,60618413,60623444
Y,24118460,24151496
21,38738092,38889753
10,91122051,91123244
1,1177826,1182102
3,139563920,139564253
3,140122262,140122345
5,16623113,16623204
10,95372345,95425767
20,10002620,10349424
3,140168277,140179193
X,122734412,122866906
2,20251895,20254257
11,2323227,2339430
12,130231933,130232437
20,138111,139804
10,91215821,91227897
6,35436185,35438562
2,98081083,98099107
17,36452989,36479101
12,130263853,130264126
14,64970430,65000408
10,47605211,47644793
5,16854103,16854223
6,75962640,75994684
8,40388109,40755352
5,112312399,112356667
10,91352500,91352586
5,16902403,16902750
11,60635035,60643166
10,91404360,91404980
3,186640075,186640542
17,61678231,61685725
2,172560844,172567314
3,140179842,140181667
20,10036968,10037063
3,186650337,186652182
10,91405039,91410424
20,10154168,10177638
17,26880401,26898890
20,168494,170322
19,8585674,8642461
3,140208894,140208986
3,186914878,186925417
3,140224453,140227631
20,10160883,10166423
12,109171920,109174194
10,49892921,50191001
6,106959730,107018326
3,42846244,42929466
3,140338536,140338679
3,187141103,187141207
20,10315067,10315346
12,109230684,109230782
3,140583917,140586625
2,20263617,20306590
10,91406046,91410579
3,140621036,140621493
12,109301517,109303778
5,16941952,16942060
20,207899,210527
10,91426938,91459428
1,207277607,207318317
20,10329805,10330276
6,25912982,25930946
19,44270685,44285409
12,54943134,54973023
3,140691586,140692097
10,91454052,91457685
12,109320211,109320317
12,109425360,109425450
2,20355379,20355818
3,132373290,132396941
12,109490155,109491757
10,91589267,91600618
2,69622882,69664760
5,17107469,17107898
2,71336814,71357369
20,238377,241737
2,20375107,20375397
10,91597369,91599091
10,91675246,91717130
7,76239303,76256578
10,81910645,81965328
3,9691117,9744077
2,20375566,20375670
10,91738474,91738827
5,17117685,17117795
2,20439653,20440807
2,172640880,172864766
5,132149033,132152488
6,27858093,27860884
19,48248779,48260315
5,134869991,134871639
5,34905369,34919094
X,19007427,19140755
6,163835032,163999628
11,65222728,65234028
19,19287712,19303400
10,91923408,91923717
5,17130137,17217156
10,92162278,92300562
6,27860477,27860963
19,55851221,55859488
2,198380295,198418423
5,134906373,134914969
3,38166783,38166885
3,140833966,140843024
5,118309491,118309817
2,20446087,20446148
3,38311774,38312258
3,140977260,140977621
5,17157080,17157180
17,48609904,48621111
3,140986195,141085979
17,38183795,38183898
8,144635377,144645232
12,130336753,130339489
17,38306389,38306475
3,141026454,141026775
2,20553403,20553477
17,38399475,38399571
5,118342042,118406585
15,59427113,59665099
12,130509038,130529501
3,141189476,141190744
7,42956460,42971822
2,176987088,176989853
5,17202383,17203254
Y,24194701,24195494
1,52042851,52254889
3,141243975,141244963
3,182895831,183146566
Y,24195902,24204260
3,141319118,141319421
5,118343266,118343363
3,141382041,141439915
5,118345755,118346237
2,20586147,20596349
5,132157833,132166590
17,38459457,38460909
12,130517999,130529602
7,72453891,72453991
1,1189289,1209265
17,38497119,38499388
5,17240720,17240824
14,21457929,21465189
3,141427858,141428674
4,25378835,25420120
17,38524204,38524690
2,20601388,20601485
16,22492795,22492898
7,72476064,72555749
17,61699775,61773663
5,17306490,17307069
16,22557019,22588186
2,20650803,20652708
5,135170338,135224326
17,64263861,64263966
17,64360147,64360436
17,64394187,64412972
5,14143811,14532235
1,24382525,24438665
5,17345725,17346064
3,50378541,50384283
2,176994422,176997423
2,20680605,20680716
20,8112824,8949003
2,71357444,71377231
5,158122928,158526769
5,17353804,17354733
9,20995306,21031635
2,63815743,63834331
16,22621852,22623517
6,37225548,37300746
16,22623864,22624804
2,153508107,153574511
5,141488070,141534005
11,4660945,4662068
16,22647776,22648065
16,23031658,23034932
21,38888740,38888973
16,23072727,23075494
12,109497791,109497905
11,4664650,4676718
16,23206199,23224425
2,114462588,114514400
16,23424905,23425197
21,38979678,39288749
16,23453162,23453242
16,23457767,23458603
6,41737914,41754280
2,20699331,20701071
17,38530341,38530428
16,23464079,23468927
17,38547484,38547590
17,38595719,38596169
16,23512226,23512951
11,4701401,4719084
12,77157368,77247476
16,56126899,56225006
16,23548382,23548877
2,20786008,20786446
5,39105338,39274630
16,23579994,23581017
16,23617162,23635428
14,101442162,101442233
16,23681332,23684448
2,113403434,113421404
6,46714654,46727243
14,68702962,68703256
14,101442814,101442888
14,101443726,101443803
8,17913934,17942494
14,68805445,68806258
16,56143449,56170912
16,23683453,23686820
14,101445339,101445427
2,20790535,20792308
21,39323728,39493454
14,101446329,101446403
16,23698370,23699665
9,21077104,21077943
5,17354019,17355008
14,101447341,101447412
16,23723311,23724114
14,68888415,68888913
16,56217638,56220218
11,60658202,60674060
14,101448312,101448383
14,101449263,101449334
16,24247425,24264184
16,56226526,56228430
11,4726157,5013659
10,92213927,92262725
14,101450213,101450284
9,21140631,21142144
16,56279432,56279535
14,69093883,69095162
16,56334528,56336816
10,92222474,92227709
14,69150128,69152282
16,24344736,24344868
2,20806040,20806414
9,21165636,21166659
10,92639797,92639936
16,56385798,56387436
16,24411377,24411438
5,94890778,94940768
14,69159807,69160300
11,65292548,65306175
10,92682488,92682592
2,20877569,20879005
16,24450309,24450408
5,141689992,141706020
14,69202639,69202745
16,56443232,56445595
10,92754377,92766147
16,24484119,24506498
14,69312519,69312772
16,56643413,56645287
5,17369334,17375686
14,69328479,69329242
16,24621587,24652278
16,24672743,24682383
9,21186617,21187598
2,20878014,20878692
16,56651388,56652730
14,69334574,69336668
5,17379015,17387419
21,39493545,39560110
6,46761127,46807515
19,19303008,19312678
16,24814772,24831060
9,21201468,21202204
14,69354502,69354801
2,21059531,21061421
16,24930714,24932325
14,69403319,69403581
17,18353558,18379234
16,25027299,25032344
3,137780832,137834660
5,17404128,17441803
16,56669651,56670998
7,141618617,141619709
9,21206180,21207142
16,25043202,25069430
1,207494853,207534311
3,141443267,141443368
16,25078258,25080264
3,141506753,141506851
12,31226779,31257725
16,25080891,25081430
14,69446399,69454180
2,21222185,21223789
3,141583849,141584121
16,25082811,25084048
3,113847499,113918254
9,21216372,21217310
2,21421390,21421768
3,141621766,141621872
16,25096913,25122876
3,141637094,141637863
2,21444047,22193831
6,41748087,41757879
3,141663270,141666233
14,22956171,22956233
5,17444119,17484055
14,22998580,22998641
16,56677617,56678698
3,141762465,141763040
9,21227242,21228221
14,23025205,23025956
16,25104708,25106576
3,141864296,141864397
11,4790209,4791168
3,141876369,141880820
14,23064715,23067855
16,25151898,25160353
2,21540532,21784185
5,141971743,142077617
16,1383602,1399439
9,21239201,21239978
17,34745936,34808104
3,142126499,142126579
17,64634389,64634492
7,141627157,141646807
11,4824663,4825847
17,64635387,64635501
9,21304613,21305312
17,64672490,64673522
11,837356,842545
5,17486336,17486938
17,64783190,64783286
11,4842551,4843686
5,17491470,17491878
11,4869427,4870514
2,21585164,21586897
9,21329670,21335379
3,95373267,95402037
2,21853420,21859181
5,17495767,17495935
11,4880886,4881794
5,17498334,17498936
6,33378176,33384230
2,21861303,21872435
20,251504,271390
11,4903049,4904113
10,47656084,47657233
10,92757237,92757470
5,17502152,17502472
16,25196528,25196808
10,92806923,92821916
16,25249639,25250608
2,21910306,21933495
9,21349834,21351377
10,47708307,47730235
16,25431135,25435490
11,4928600,4929538
10,92812808,92814804
2,230787018,230877825
5,17511942,17512347
19,42502473,42573650
16,25465660,25465968
12,69004619,69054372
4,170907748,170954182
10,92912362,92913106
2,22145865,22146160
17,38673278,38683254
9,21367371,21368075
11,4935900,4936922
2,22156208,22753977
13,37583449,37633850
10,93224335,93224465
3,38345264,38345370
2,136835462,136836083
10,93304609,93304855
17,38821876,38821975
3,38366728,38370561
11,4944531,4945637
19,55851254,55856561
10,93426537,93427539
9,21384254,21385396
3,142139047,142139211
17,38843290,38845612
2,136956684,136958073
5,17518475,17519069
3,95885661,95885746
12,109549023,109563399
3,142160528,142160604
8,41119481,41167016
3,95963576,95964179
3,38492518,38496311
10,47740330,47747200
2,137087011,137087483
17,38873487,38878184
10,93525656,93526953
3,96068398,96069783
2,22167481,22188423
3,142168944,142170991
3,96152159,96152254
12,109791888,109797293
2,137147902,137148239
3,96285201,96285947
5,17521910,17522504
10,47965760,47967323
2,137301941,137302050
3,38546971,38547072
9,21409146,21410184
2,137302282,137303112
14,65002623,65009955
3,38556939,38557321
2,22411208,22413185
10,48157041,48158148
3,142184157,142191179
9,21440440,21441315
14,35221937,35344853
3,142299752,142301241
2,137402678,137402762
14,101451114,101451185
2,138269668,138269780
14,101452394,101452465
2,138472902,138473011
9,21480841,21482312
14,101453383,101453454
19,44300081,44331358
19,55860674,55866182
2,138636324,138683977
6,165693153,165723096
14,101454498,101454567
3,142310519,142310633
2,138859454,138863475
14,101455467,101455538
3,142373626,142375587
11,66610306,66614017
2,177001340,177037830
14,101456428,101456497
3,142392439,142392746
3,38568293,38568816
3,142520049,142520110
14,101458256,101458327
2,1792885,2335032
21,39529128,39679279
5,17525344,17525938
14,65016620,65056098
14,101459573,101459647
14,101460594,101460667
4,74702214,74714781
14,101463990,101464061
14,101464804,101464878
3,187166633,187167238
14,69489867,69490025
14,101488366,101488491
3,142545938,142546570
14,69550115,69552106
3,187461474,187463208
6,107018903,107077373
14,101489662,101489757
5,17528778,17529372
14,99864083,99947216
14,69610569,69610670
14,101490114,101490215
3,142645517,142661376
3,187513975,187523046
2,22539925,22540116
10,89419370,89507462
14,69649737,69680809
Y,24210845,24211859
12,56754353,56756607
3,187650552,187664009
14,69705883,69727284
17,38959996,38965548
3,187676563,187694195
17,39007052,39019534
12,130531677,130532921
14,70027736,70028187
14,70270920,70271048
5,17585271,17585876
17,39077682,39132178
Y,24214967,24215298
2,218899683,218955304
14,70352057,70352869
2,22561758,22561875
12,130554870,130557230
1,150702672,150738433
5,17587399,17587632
9,21802542,21931646
6,43543887,43586701
14,101491331,101491441
3,185823457,186080026
4,74718906,74719872
14,70653840,70696904
2,71409869,71454213
14,101491901,101491988
12,110928902,110939922
14,101492069,101492154
10,127408084,127452712
14,101492357,101492444
2,22600466,22704876
14,70701212,70701812
5,112357796,112824527
16,30016830,30034591
5,17590473,17591069
2,22759351,22761160
14,70712208,70714518
8,41347915,41368499
12,131514221,131514769
12,131780067,131782763
4,74735110,74736959
7,141672431,141673573
11,60681346,60690915
6,35441374,35464853
3,142679214,142679385
14,70742013,70758576
5,17593907,17594503
11,842808,867116
2,23084424,23084756
20,277737,280965
3,142681796,142720401
17,18743398,18834581
11,4967355,4968356
5,17597341,17597937
4,74846794,74847841
12,66039772,66040242
2,23240997,23421927
11,4976002,4976943
X,153639854,153650065
12,66151800,66220754
16,56682160,56683426
20,306207,310865
16,68318406,68344849
11,5020213,5021160
15,101821715,101835487
16,56682793,56686548
12,66251793,66251912
11,5067756,5068691
12,66328557,66342259
4,170981373,171012850
16,56716382,56721719
4,74852755,74853914
5,17598541,17598668
12,66421505,66424846
7,141811549,141922124
17,73269073,73285591
11,5079880,5080857
16,56720763,56721964
18,28709199,28742819
7,76751751,76958850
12,66431015,66431494
12,66460001,66460118
16,56742684,56763880
12,66524531,66528229
12,56810903,56843187
11,5090802,5091727
6,165740776,166400091
6,27861203,27861669
2,202098166,202152434
5,17601991,17602243
16,56892430,56892513
16,56940446,56940868
3,96327658,96327761
11,5152922,5153872
5,17604866,17605486
3,96338148,96338675
16,56974190,56975254
4,74861359,74864496
3,96385038,96385123
16,56974940,56975638
2,110656005,110677180
7,116549931,116550018
12,132195626,132284282
6,27878963,27880174
3,96472029,96473515
7,116584340,116584468
11,60691935,60704631
7,116592500,116594388
11,5172239,5207612
11,111652919,111742305
3,96495789,96496527
2,230899698,230933715
20,327426,340304
5,17611099,17611692
7,116612219,116612965
11,5220965,5221930
2,23553535,23554915
2,121974163,122042783
4,74902306,74904524
9,131266979,131304567
17,18356269,18356376
7,116712126,116786534
17,18356888,18357053
11,5246694,5250625
17,39160733,39161012
5,17614890,17615220
17,46103533,46115392
17,39228198,39228593
17,47778305,47786376
17,39343196,39343388
2,23570525,23574735
Y,8839792,8842136
17,39368958,39369489
17,39427563,39428087
11,66615704,66725847
12,109883215,109885302
17,39436856,39437062
4,74962752,74965010
5,81569177,81574396
12,66627859,66629014
10,26505236,26593487
12,110005780,110005920
2,177015950,177017954
12,66629336,66629402
Y,8898635,8908029
12,66645525,66651214
12,110100668,110100988
5,17620642,17621048
12,66669720,66670431
6,76001575,76203454
12,110171971,110211313
12,66686463,66686767
12,66739499,66739602
17,39479679,39485797
9,21802635,22032985
12,66957304,66957474
11,2397407,2418649
17,39490884,39491985
12,66957747,66962974
17,39558668,39581301
3,9745491,9771592
12,67285656,67462942
9,21967137,21967738
2,23580387,23583247
6,27925019,27925960
5,17625660,17626068
12,67429288,67490186
Y,9003694,9005311
6,146185381,146285559
12,88442793,88535993
12,70760056,70828072
15,59439899,59440054
2,177053307,177055688
Y,9021303,9023412
21,39751949,40033704
15,59499042,59500705
2,23598100,23604170
Y,9027238,9042220
17,8091652,8093564
18,28898052,28936992
17,79506911,79520987
10,48169665,48175810
14,70793069,70883701
5,17632197,17632792
17,39562764,39568027
14,70827609,70827805
14,70892529,71014181
14,70935598,70950473
10,48173347,48175106
6,52842751,52860176
12,110271153,110271241
17,18363705,18366369
5,17634569,17635162
10,48187416,48199256
5,94955782,94957846
2,24095138,24095884
12,110297572,110298225
17,18400886,18404348
7,72481665,72481766
10,48206895,48207010
12,110304021,110304314
4,74979891,75168816
10,48249334,48262214
9,21967751,21995300
12,110318481,110326272
7,72490260,72500313
Y,9068524,9068856
10,48254606,48254905
5,31532373,31555165
Y,24246961,24293631
10,48324788,48332197
15,59664892,59815748
12,110798255,110798551
5,17643071,17643337
3,97200021,97200350
3,97478367,97480374
10,48357926,48358600
17,18414535,18455019
Y,9148739,9160483
5,17647821,17648053
10,48387524,48387622
3,97772218,97772583
3,97818752,97866978
3,97823598,97824516
3,132757235,133116636
12,130634894,130646801
10,48844036,48868504
2,24123563,24124019
3,42850938,43097363
19,44331444,44353307
3,97838035,97838575
19,55863669,55870884
3,97916055,97916982
16,68344877,68392466
17,8108056,8113918
3,97926267,97927185
2,177134123,177202753
4,25656923,25680370
3,97940888,97941810
10,95427640,95462329
12,110825268,110883353
11,12695969,12966298
3,97952495,98176742
5,17649155,17649752
4,172733405,173962710
3,97957196,97958125
5,17654482,17654752
12,110867764,110868087
12,8276228,8291203
2,24166716,24167221
12,110898793,110899167
Y,24291113,24292978
1,207627575,207663240
3,98152878,98153691
12,110934157,110934226
2,231032009,231090444
19,8645126,8675620
3,98241414,98244178
12,111063452,111063722
19,55866276,55874628
12,111070409,111070498
3,98243905,98244118
Y,9167489,9172441
3,98338909,98339462
3,98342793,98342888
Y,24329997,24332168
12,42848522,42848623
12,111269583,111283767
3,98376646,98379414
12,42853168,42859930
2,26785450,26802400
5,17655237,17655647
12,130701352,130701702
16,25836031,25837651
Y,9185120,9193010
3,98433174,98451495
16,26036558,26036631
16,26040233,26040346
2,27667238,27712656
Y,24344576,24349859
16,26043860,26044132
12,130734224,130751270
12,111279342,111280191
16,26074071,26074418
Y,24355478,24362727
3,42850975,42984284
6,166307330,166309725
2,24219667,24219955
7,150745379,150749843
2,24268705,24268808
3,98501032,98502037
16,26329428,26345749
2,24388753,24397874
3,98523822,98523928
18,28956740,28994875
17,66531254,66597530
16,56991177,56991273
10,117816444,118032979
16,57046983,57048012
2,190306159,190340291
3,187715210,187721778
11,5253908,5256600
6,25963030,25987384
16,57086417,57092409
1,24446261,24469611
3,187719488,187721194
16,26366117,26369676
14,70935877,70937825
3,187824884,187864808
16,57125125,57126215
20,361261,378203
5,34915481,34926101
3,187868994,187871845
16,57281262,57282404
6,166571144,166582188
14,70962824,70962927
3,188280026,188286454
5,17670277,17670680
16,57282459,57286664
14,71060031,71107921
3,188348429,188348490
10,48901102,48950972
16,57355264,57356029
3,188406569,188406654
16,26596076,26606134
19,55875757,55881831
3,188659504,188665428
14,71061269,71062487
16,57366291,57366511
16,26733195,26740447
3,188707171,188707924
14,71075515,71108015
16,26747550,26747638
16,57494967,57496649
3,188956475,188958383
16,27078028,27080486
14,71076803,71077094
16,57637049,57637609
10,44873687,44878739
14,71165415,71178870
16,27078249,27079179
16,57655946,57665559
3,189363116,189363255
16,27144804,27146500
16,57715036,57735642
3,98621268,98737406
3,38841787,38841885
14,101493122,101493201
3,38865393,38866793
5,17684693,17955966
16,27169775,27187908
14,101493437,101493520
17,21279509,21323179
10,45406648,45432450
14,101495971,101496051
14,23163307,23163744
16,27224631,27226314
3,13573824,13679922
3,38948805,38948880
14,101496389,101496466
5,135227935,135231516
3,39067478,39067584
14,23171352,23172274
1,150768684,150780799
3,39255684,39256163
14,101498324,101498401
16,27458990,27464714
12,130904080,130905564
14,101500092,101500173
14,23171820,23235771
16,1399241,1401912
14,101505680,101505774
Y,24442945,24445023
14,101506017,101506102
16,27654520,27655984
3,39327476,39329411
17,64891608,64891689
7,42971799,42988557
14,101506556,101506636
16,27673221,27673339
17,65016050,65017859
3,39376470,39377430
12,131112861,131200826
4,75023327,75024085
17,65028525,65029406
19,42572629,42585701
16,27690261,27730104
14,23192685,23195781
10,71812552,71872036
3,137842560,137851229
17,65220419,65221657
14,23225970,23226038
6,76311225,76427997
14,23321825,23321937
14,23337027,23337126
19,44376515,44405537
9,22002902,22009362
14,71276922,71282120
19,55888204,55889612
Y,24452072,24454098
16,27733605,27733713
17,65220844,65221157
16,27874572,27874677
2,24422708,24424567
16,28009616,28009722
1,24480647,24514449
14,23388665,23396105
4,174089904,174245118
Y,24455006,24467972
16,28122494,28122968
6,166719168,166721936
20,9049410,9461889
3,189547711,189547798
16,28190419,28190544
3,189686819,189687650
16,28194639,28194751
14,101507104,101507206
3,189831723,189832061
16,28251014,28251989
12,56510370,56511727
14,101507700,101507782
3,189838753,189862635
16,57747694,57748869
11,65306276,65326401
5,68856035,68890550
3,42897497,42917633
3,113953483,113956425
3,189861445,189861532
2,24437250,24444385
19,55890613,55895966
12,131135916,131153778
3,189883206,189883312
5,94982458,95020477
16,57864440,57864546
4,75174190,75181024
3,189884553,189885440
16,57908288,57908434
2,110841447,110874143
16,58116972,58117072
17,44588877,44633016
Y,24476599,24478647
19,44416781,44439430
16,58125957,58126851
3,190342384,190342958
12,131295151,131296983
3,190359952,190360292
6,166733216,166756079
16,58150789,58153257
3,190377005,190377539
3,137879854,137893791
Y,24546550,24548715
17,65240953,65241922
16,58163433,58193037
9,22446840,22455739
3,190415712,190416637
17,65264226,65264344
17,65267585,65267723
12,131295366,131297167
17,65272234,65272467
2,24496483,24496610
17,46125691,46138849
1,1215816,1227409
17,65403959,65404062
13,37677398,37679803
3,113995760,114029135
Y,24585087,24631739
17,65404890,65404997
5,127873706,128369335
12,42879155,42883821
3,42947223,42960825
10,93542596,93558048
17,65453141,65453406
2,24553271,24553543
14,65170820,65213610
17,65467605,65467701
12,43009305,43040300
5,81575281,81682796
17,65520597,65521538
10,93565803,93567253
11,60704556,60720002
12,43020810,43020939
17,65736785,65736915
16,1401924,1413352
17,65770707,65773440
12,43030617,43030913
12,131299898,131299995
10,93667888,93669105
20,388142,411610
7,138145079,138274738
12,131354281,131354382
14,71325561,71326146
10,93835999,93836122
12,131391383,131391494
5,18049659,18049981
12,67525347,67525985
12,131462107,131463313
10,93878421,93878921
14,71498403,71498687
12,67659622,67660746
12,43040385,43080503
6,26017260,26018040
14,71511092,71511357
19,41172596,41196877
5,18236232,18236305
17,65780869,65781409
11,5269313,5271122
2,24557381,24558021
14,71552199,71552550
12,67745216,67745819
12,131474683,131478521
5,132196873,132202576
17,65809698,65809770
12,67818052,67818766
12,67834778,67836339
5,18547421,18547712
6,10694928,10710015
5,18704542,18746282
7,35807732,35808250
9,23690102,23826335
Y,24585740,24587605
17,39604435,39610307
18,29027758,29058665
7,35882499,35882583
10,45454855,45491339
2,24787499,24787607
7,35969768,35969874
2,24899178,24899284
Y,9205412,9235047
7,35985904,36013282
5,18844006,18844109
6,26020718,26021186
17,39624208,39624398
17,18414576,18429244
17,39657235,39658661
17,39705858,39710747
2,25048479,25049586
5,18886731,18887204
12,132312938,132336328
21,40177231,40196879
10,93896632,93898127
12,131515115,131520032
14,101509314,101509399
17,21428051,21477722
6,37321748,37362514
X,51927919,51935364
Y,24663389,24663720
17,39782579,39796451
14,101510535,101510620
8,41386725,41402565
2,25191827,25192093
7,111846643,111983151
10,93919329,93919429
14,101511494,101518132
10,93963986,93964063
12,131649556,131697476
14,101512257,101512331
16,30034655,30039057
17,4402133,4442330
3,39379620,39380370
3,9773413,9789702
14,101512792,101512875
5,18894011,18894277
14,101513658,101513735
12,43072675,43072926
3,39400036,39401413
6,166778407,166796486
14,101514238,101514316
2,25192257,25192346
12,43086018,43110653
14,101514995,101515085
3,39449880,39450030
14,101515887,101515983
Y,24666828,24667842
3,39452545,39452697
2,198432948,198540769
12,43323651,43324382
14,101518340,101518436
3,39458971,39459056
11,111657010,111750149
12,111374389,111396012
3,39685129,39686196
12,43359925,43361156
17,49230897,49239789
14,71607842,71609970
2,25194259,25262563
3,40011616,40011757
12,43373057,43390289
14,71648173,71648823
3,40250496,40250793
3,40280099,40280232
12,43447892,43448189
6,26021907,26022278
6,28048753,28057341
3,40355293,40494820
14,71679350,71684933
17,72983727,73001895
6,26027124,26027480
19,44455375,44471861
2,105471969,105476929
14,71685817,71689441
17,33677324,33700720
14,71759442,71788531
12,43549118,43556913
11,111744780,111751967
Y,24674428,24682786
12,43685298,43685383
18,29078006,29128971
7,43152198,43605600
7,150725868,150726841
3,40364206,40364770
19,55896713,55914612
3,40507957,40510078
7,141951963,141957878
5,82348665,82373682
7,150771829,150773617
6,28092338,28097860
12,131776613,131777721
12,111389487,111395616
16,30035748,30064299
12,70910630,71031220
2,105654441,105716418
10,134884433,134945179
6,35465651,35480715
7,150888067,150902582
6,26031817,26032288
9,24542950,24545944
5,18908975,18909652
2,113479063,113500456
2,110879888,110962643
Y,24683194,24683996
6,46820249,46922680
16,28296206,28303385
12,131780655,131782517
11,13298199,13408813
16,28376021,28376654
Y,24727136,24760228
19,44472014,44502477
2,71503691,71662199
16,28425024,28426339
8,93895758,94029901
5,18965970,19142455
16,28453987,28454090
15,101840818,102065405
16,28465462,28465832
12,131784185,131784296
16,28559652,28559979
19,19312225,19314233
7,150935507,150935624
5,19035306,19038908
12,112563305,112591407
21,40546695,40555777
16,28671017,28752102
9,25676396,25678856
6,26033320,26033796
7,150937485,150938058
